,datetime,temp,humidity,precip,preciptype,snowdepth,windgust,windspeed,sealevelpressure,solarradiation,solarenergy,uvindex,severerisk,conditions,year,rains
3926,1990-10-01,71.8,55.32,0.0,0,0.0,0.0,13.4,1011.9,0.0,0.0,0.0,0.0,Clear,1990,False
3927,1990-10-02,71.1,47.81,0.0,0,0.0,0.0,15.9,1010.0,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3928,1990-10-03,77.5,29.15,0.0,0,0.0,0.0,23.4,1012.5,0.0,0.0,0.0,0.0,Clear,1990,False
3929,1990-10-04,74.3,47.15,0.0,0,0.0,0.0,16.3,1014.7,0.0,0.0,0.0,0.0,Clear,1990,False
3930,1990-10-05,66.4,66.2,0.0,0,0.0,0.0,14.4,1014.5,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3931,1990-10-06,65.7,47.06,0.0,0,0.0,0.0,20.3,1013.5,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3932,1990-10-07,68.7,19.73,0.0,0,0.0,0.0,22.0,1015.2,0.0,0.0,0.0,0.0,Clear,1990,False
3933,1990-10-08,64.5,26.82,0.0,0,0.0,0.0,12.6,1019.9,0.0,0.0,0.0,0.0,Clear,1990,False
3934,1990-10-09,64.2,38.43,0.0,0,0.0,0.0,7.5,1021.2,0.0,0.0,0.0,0.0,Clear,1990,False
3935,1990-10-10,65.4,41.68,0.0,0,0.0,0.0,7.1,1015.0,0.0,0.0,0.0,0.0,Clear,1990,False
3936,1990-10-11,66.1,38.21,0.0,0,0.0,0.0,12.1,1013.7,0.0,0.0,0.0,0.0,Clear,1990,False
3937,1990-10-12,64.5,42.03,0.0,0,0.0,0.0,6.6,1015.5,0.0,0.0,0.0,0.0,Clear,1990,False
3938,1990-10-13,66.2,46.36,0.0,0,0.0,0.0,11.8,1013.2,0.0,0.0,0.0,0.0,Clear,1990,False
3939,1990-10-14,65.4,54.55,0.0,0,0.0,0.0,12.0,1012.0,0.0,0.0,0.0,0.0,Clear,1990,False
3940,1990-10-15,65.2,58.59,0.0,0,0.0,0.0,11.5,1012.1,0.0,0.0,0.0,0.0,Clear,1990,False
3941,1990-10-16,67.2,50.92,0.0,0,0.0,0.0,18.0,1012.3,0.0,0.0,0.0,0.0,Clear,1990,False
3942,1990-10-17,65.3,25.73,0.0,0,0.0,0.0,11.9,1013.8,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3943,1990-10-18,60.9,58.11,0.04,0,0.0,0.0,16.6,1014.9,0.0,0.0,0.0,0.0,"Rain, Overcast",1990,True
3944,1990-10-19,60.5,57.82,0.0,0,0.0,0.0,18.0,1015.6,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3945,1990-10-20,58.4,40.34,0.0,0,0.0,0.0,12.7,1018.3,0.0,0.0,0.0,0.0,Clear,1990,False
3946,1990-10-21,60.5,49.98,0.0,0,0.0,0.0,5.2,1019.2,0.0,0.0,0.0,0.0,Clear,1990,False
3947,1990-10-22,63.0,52.0,0.0,0,0.0,0.0,9.6,1015.7,0.0,0.0,0.0,0.0,Clear,1990,False
3948,1990-10-23,63.9,57.72,0.0,0,0.0,0.0,9.1,1016.0,0.0,0.0,0.0,0.0,Clear,1990,False
3949,1990-10-24,65.7,56.3,0.0,0,0.0,0.0,5.7,1017.0,0.0,0.0,0.0,0.0,Clear,1990,False
3950,1990-10-25,64.4,57.32,0.0,0,0.0,0.0,8.9,1016.9,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3951,1990-10-26,63.4,61.35,0.0,0,0.0,0.0,9.1,1016.7,0.0,0.0,0.0,0.0,Clear,1990,False
3952,1990-10-27,62.8,56.03,0.0,0,0.0,0.0,9.8,1016.4,0.0,0.0,0.0,0.0,Clear,1990,False
3953,1990-10-28,63.7,64.33,0.0,0,0.0,0.0,12.2,1016.2,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3954,1990-10-29,60.5,68.15,0.0,0,0.0,0.0,11.4,1016.1,0.0,0.0,0.0,0.0,Clear,1990,False
3955,1990-10-30,59.9,73.82,0.0,0,0.0,0.0,13.4,1016.1,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3956,1990-10-31,59.5,71.32,0.05,0,0.0,0.0,12.0,1015.6,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1990,True
3957,1990-11-01,54.4,50.41,0.0,0,0.0,0.0,21.4,1018.0,0.0,0.0,0.0,0.0,Clear,1990,False
3958,1990-11-02,56.8,26.41,0.0,0,0.0,0.0,24.8,1019.6,0.0,0.0,0.0,0.0,Clear,1990,False
3959,1990-11-03,56.1,33.36,0.0,0,0.0,0.0,13.7,1021.7,0.0,0.0,0.0,0.0,Clear,1990,False
3960,1990-11-04,55.0,43.04,0.0,0,0.0,0.0,6.6,1022.7,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3961,1990-11-05,57.5,44.05,0.0,0,0.0,0.0,19.9,1016.6,0.0,0.0,0.0,0.0,Clear,1990,False
3962,1990-11-06,59.1,26.78,0.0,0,0.0,0.0,26.3,1018.1,0.0,0.0,0.0,0.0,Clear,1990,False
3963,1990-11-07,54.3,31.41,0.0,0,0.0,0.0,14.7,1022.0,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3964,1990-11-08,55.9,45.35,0.0,0,0.0,0.0,6.7,1024.2,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3965,1990-11-09,55.2,58.04,0.0,0,0.0,0.0,5.7,1023.2,0.0,0.0,0.0,0.0,Clear,1990,False
3966,1990-11-10,54.6,60.92,0.0,0,0.0,0.0,8.1,1021.0,0.0,0.0,0.0,0.0,Clear,1990,False
3967,1990-11-11,55.1,58.75,0.0,0,0.0,0.0,9.1,1020.0,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3968,1990-11-12,57.1,52.98,0.0,0,0.0,0.0,5.9,1019.6,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3969,1990-11-13,57.1,42.11,0.0,0,0.0,0.0,12.3,1014.0,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3970,1990-11-14,52.2,82.38,0.05,0,0.0,0.0,12.4,1016.5,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1990,True
3971,1990-11-15,51.5,67.83,0.0,0,0.0,0.0,9.0,1020.4,0.0,0.0,0.0,0.0,Clear,1990,False
3972,1990-11-16,51.3,78.89,0.0,0,0.0,0.0,9.1,1020.9,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3973,1990-11-17,55.6,63.42,0.0,0,0.0,0.0,6.4,1019.3,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3974,1990-11-18,51.7,76.16,0.0,0,0.0,0.0,7.2,1015.5,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3975,1990-11-19,51.3,80.57,0.05,0,0.0,0.0,11.1,1010.4,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1990,True
3976,1990-11-20,46.4,71.9,0.0,0,0.0,0.0,9.0,1015.6,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3977,1990-11-21,48.7,65.77,0.0,0,0.0,0.0,12.1,1022.4,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3978,1990-11-22,48.2,71.1,0.0,0,0.0,0.0,8.7,1026.7,0.0,0.0,0.0,0.0,Clear,1990,False
3979,1990-11-23,46.8,72.4,0.0,0,0.0,0.0,7.5,1022.9,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3980,1990-11-24,46.4,70.59,0.0,0,0.0,0.0,6.0,1017.8,0.0,0.0,0.0,0.0,Clear,1990,False
3981,1990-11-25,48.1,66.57,0.11,0,0.0,0.0,16.5,1013.2,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1990,True
3982,1990-11-26,46.7,59.83,0.14,0,0.0,0.0,21.4,1017.2,0.0,0.0,0.0,0.0,Rain,1990,True
3983,1990-11-27,42.0,64.16,0.0,0,0.0,0.0,8.6,1023.9,0.0,0.0,0.0,0.0,Clear,1990,False
3984,1990-11-28,43.0,71.56,0.0,0,0.0,0.0,5.7,1027.6,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3985,1990-11-29,44.8,72.47,0.0,0,0.0,0.0,7.6,1025.7,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3986,1990-11-30,49.8,58.21,0.0,0,0.0,0.0,15.0,1022.7,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3987,1990-12-01,43.9,62.88,0.0,0,0.0,0.0,12.7,1024.6,0.0,0.0,0.0,0.0,Clear,1990,False
3988,1990-12-02,43.6,59.36,0.0,0,0.0,0.0,10.6,1028.0,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3989,1990-12-03,43.2,74.69,0.0,0,0.0,0.0,5.9,1027.2,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3990,1990-12-04,44.3,74.31,0.0,0,0.0,0.0,9.2,1026.2,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3991,1990-12-05,48.1,63.05,0.0,0,0.0,0.0,12.4,1025.7,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3992,1990-12-06,45.3,72.56,0.0,0,0.0,0.0,6.6,1025.1,0.0,0.0,0.0,0.0,Clear,1990,False
3993,1990-12-07,44.5,74.19,0.0,0,0.0,0.0,5.8,1023.1,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3994,1990-12-08,44.7,70.7,0.0,0,0.0,0.0,5.0,1021.6,0.0,0.0,0.0,0.0,Clear,1990,False
3995,1990-12-09,46.0,66.77,0.0,0,0.0,0.0,5.2,1020.1,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3996,1990-12-10,46.6,86.16,0.64,0,0.0,0.0,8.8,1018.3,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1990,True
3997,1990-12-11,50.0,94.34,0.34,0,0.0,0.0,8.4,1017.9,0.0,0.0,0.0,0.0,"Rain, Overcast",1990,True
3998,1990-12-12,46.2,88.1,0.0,0,0.0,0.0,7.9,1017.4,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
3999,1990-12-13,44.9,90.03,0.0,0,0.0,0.0,8.9,1019.9,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
4000,1990-12-14,38.9,91.12,0.0,0,0.0,0.0,9.3,1019.4,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
4001,1990-12-15,43.0,90.47,0.29,0,0.0,0.0,17.4,1012.9,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1990,True
4002,1990-12-16,44.5,81.23,0.0,0,0.0,0.0,16.0,1019.7,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
4003,1990-12-17,42.4,80.18,0.0,0,0.0,0.0,9.6,1025.0,0.0,0.0,0.0,0.0,Clear,1990,False
4004,1990-12-18,41.9,86.8,0.0,0,0.0,0.0,14.3,1019.5,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
4005,1990-12-19,42.9,58.53,0.0,0,0.0,0.0,16.8,1006.0,0.0,0.0,0.0,0.0,Partially cloudy,1990,False
4006,1990-12-20,33.0,60.36,0.0,0,0.0,0.0,11.9,1011.8,0.0,0.0,0.0,0.0,Clear,1990,False
4007,1990-12-21,27.8,39.14,0.0,0,0.0,0.0,19.2,1018.5,0.0,0.0,0.0,0.0,Clear,1990,False
4008,1990-12-22,25.9,44.14,0.0,0,0.0,0.0,13.0,1024.8,0.0,0.0,0.0,0.0,Clear,1990,False
4009,1990-12-23,29.1,59.1,0.0,0,0.0,0.0,13.0,1029.4,0.0,0.0,0.0,0.0,Clear,1990,False
4010,1990-12-24,31.8,57.13,0.0,0,0.0,0.0,11.6,1028.0,0.0,0.0,0.0,0.0,Clear,1990,False
4011,1990-12-25,33.8,60.34,0.0,0,0.0,0.0,9.8,1023.7,0.0,0.0,0.0,0.0,Clear,1990,False
4012,1990-12-26,36.1,64.17,0.0,0,0.0,0.0,8.2,1021.9,0.0,0.0,0.0,0.0,Clear,1990,False
4013,1990-12-27,38.3,64.37,0.0,0,0.0,0.0,8.3,1018.8,0.0,0.0,0.0,0.0,Clear,1990,False
4014,1990-12-28,35.7,74.45,0.0,0,0.0,0.0,8.1,1011.5,0.0,0.0,0.0,0.0,Clear,1990,False
4015,1990-12-29,39.0,40.53,0.0,0,0.0,0.0,24.7,1017.9,0.0,0.0,0.0,0.0,Clear,1990,False
4016,1990-12-30,34.8,55.3,0.0,0,0.0,0.0,10.4,1026.6,0.0,0.0,0.0,0.0,Clear,1990,False
4017,1990-12-31,37.0,56.38,0.0,0,0.0,0.0,6.4,1026.5,0.0,0.0,0.0,0.0,Clear,1990,False
4018,1991-01-01,36.9,65.65,0.0,0,0.0,0.0,6.7,1023.3,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4019,1991-01-02,38.4,65.35,0.0,0,0.0,0.0,6.4,1021.4,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4020,1991-01-03,42.4,65.2,0.0,0,0.0,0.0,7.5,1016.7,0.0,0.0,0.0,0.0,Overcast,1991,False
4021,1991-01-04,39.3,85.12,0.0,0,0.0,0.0,6.7,1015.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4022,1991-01-05,38.5,95.14,0.0,0,0.0,0.0,8.1,1020.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4023,1991-01-06,43.0,94.46,0.04,0,0.0,0.0,9.0,1023.1,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4024,1991-01-07,45.2,95.14,0.22,0,0.0,0.0,9.2,1023.7,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4025,1991-01-08,48.0,83.6,0.0,0,0.0,0.0,17.7,1019.8,0.0,0.0,0.0,0.0,Overcast,1991,False
4026,1991-01-09,48.9,87.96,0.02,0,0.0,0.0,12.3,1016.4,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4027,1991-01-10,46.5,86.03,0.01,0,0.0,0.0,10.5,1024.1,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4028,1991-01-11,45.9,92.78,0.0,0,0.0,0.0,9.6,1026.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4029,1991-01-12,53.3,86.68,0.01,0,0.0,0.0,9.5,1028.0,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4030,1991-01-13,52.2,92.73,0.0,0,0.0,0.0,9.1,1028.5,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4031,1991-01-14,52.6,84.95,0.0,0,0.0,0.0,9.7,1028.3,0.0,0.0,0.0,0.0,Overcast,1991,False
4032,1991-01-15,51.3,82.43,0.0,0,0.0,0.0,15.3,1026.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4033,1991-01-16,51.9,59.33,0.0,0,0.0,0.0,19.5,1023.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4034,1991-01-17,46.6,79.2,0.0,0,0.0,0.0,10.4,1024.1,0.0,0.0,0.0,0.0,Clear,1991,False
4035,1991-01-18,48.4,77.85,0.0,0,0.0,0.0,11.9,1020.6,0.0,0.0,0.0,0.0,Clear,1991,False
4036,1991-01-19,51.1,69.4,0.0,0,0.0,0.0,16.0,1018.3,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4037,1991-01-20,50.0,49.83,0.0,0,0.0,0.0,28.0,1016.1,0.0,0.0,0.0,0.0,Clear,1991,False
4038,1991-01-21,52.0,28.02,0.0,0,0.0,0.0,21.7,1019.0,0.0,0.0,0.0,0.0,Clear,1991,False
4039,1991-01-22,45.3,43.74,0.0,0,0.0,0.0,6.7,1020.7,0.0,0.0,0.0,0.0,Clear,1991,False
4040,1991-01-23,45.8,51.83,0.0,0,0.0,0.0,7.5,1020.4,0.0,0.0,0.0,0.0,Clear,1991,False
4041,1991-01-24,45.5,57.37,0.0,0,0.0,0.0,11.3,1020.5,0.0,0.0,0.0,0.0,Clear,1991,False
4042,1991-01-25,43.7,68.37,0.0,0,0.0,0.0,6.4,1018.0,0.0,0.0,0.0,0.0,Clear,1991,False
4043,1991-01-26,43.3,72.88,0.0,0,0.0,0.0,7.9,1019.8,0.0,0.0,0.0,0.0,Clear,1991,False
4044,1991-01-27,42.1,79.43,0.0,0,0.0,0.0,7.6,1018.8,0.0,0.0,0.0,0.0,Clear,1991,False
4045,1991-01-28,43.3,80.61,0.0,0,0.0,0.0,6.5,1016.1,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4046,1991-01-29,43.3,64.95,0.0,0,0.0,0.0,10.7,1019.4,0.0,0.0,0.0,0.0,Clear,1991,False
4047,1991-01-30,44.4,68.73,0.0,0,0.0,0.0,7.0,1024.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4048,1991-01-31,46.2,65.97,0.0,0,0.0,0.0,9.4,1023.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4049,1991-02-01,46.8,62.27,0.0,0,0.0,0.0,8.9,1019.7,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4050,1991-02-02,50.4,80.2,1.07,0,0.0,0.0,23.4,1019.6,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4051,1991-02-03,53.9,79.83,0.0,0,0.0,0.0,11.5,1025.7,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4052,1991-02-04,50.6,94.07,0.6,0,0.0,0.0,12.6,1024.8,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4053,1991-02-05,53.8,91.48,0.28,0,0.0,0.0,16.4,1022.7,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4054,1991-02-06,51.0,87.05,0.0,0,0.0,0.0,9.2,1021.7,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4055,1991-02-07,48.6,95.14,0.0,0,0.0,0.0,6.6,1021.7,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4056,1991-02-08,49.5,93.67,0.0,0,0.0,0.0,6.9,1021.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4057,1991-02-09,50.9,86.73,0.0,0,0.0,0.0,6.9,1019.8,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4058,1991-02-10,51.2,87.82,0.0,0,0.0,0.0,6.8,1016.7,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4059,1991-02-11,54.7,78.47,0.0,0,0.0,0.0,8.3,1017.9,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4060,1991-02-12,53.6,77.38,0.0,0,0.0,0.0,7.5,1020.4,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4061,1991-02-13,57.3,68.93,0.0,0,0.0,0.0,12.4,1021.0,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4062,1991-02-14,58.4,70.98,0.0,0,0.0,0.0,6.3,1017.1,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4063,1991-02-15,58.8,74.37,0.0,0,0.0,0.0,9.3,1012.7,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4064,1991-02-16,55.0,76.85,0.0,0,0.0,0.0,13.4,1015.3,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4065,1991-02-17,54.0,61.56,0.0,0,0.0,0.0,14.5,1020.0,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4066,1991-02-18,58.9,48.93,0.0,0,0.0,0.0,20.2,1022.8,0.0,0.0,0.0,0.0,Clear,1991,False
4067,1991-02-19,57.5,57.01,0.0,0,0.0,0.0,12.6,1026.5,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4068,1991-02-20,56.6,62.18,0.0,0,0.0,0.0,9.9,1025.3,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4069,1991-02-21,55.2,69.78,0.0,0,0.0,0.0,13.4,1019.6,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4070,1991-02-22,52.4,72.79,0.0,0,0.0,0.0,17.4,1018.1,0.0,0.0,0.0,0.0,Clear,1991,False
4071,1991-02-23,54.2,67.88,0.0,0,0.0,0.0,10.8,1015.5,0.0,0.0,0.0,0.0,Clear,1991,False
4072,1991-02-24,56.7,51.12,0.0,0,0.0,0.0,12.5,1016.8,0.0,0.0,0.0,0.0,Clear,1991,False
4073,1991-02-25,56.3,51.76,0.0,0,0.0,0.0,8.3,1017.8,0.0,0.0,0.0,0.0,Clear,1991,False
4074,1991-02-26,53.7,68.88,0.0,0,0.0,0.0,12.5,1013.5,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4075,1991-02-27,53.0,81.33,0.31,0,0.0,0.0,16.8,1003.1,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4076,1991-02-28,55.9,86.73,0.23,0,0.0,0.0,19.0,993.5,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4077,1991-03-01,54.4,83.89,0.29,0,0.0,0.0,18.8,996.2,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4078,1991-03-02,54.2,85.12,0.42,0,0.0,0.0,26.3,1016.2,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4079,1991-03-03,54.4,83.18,0.32,0,0.0,0.0,27.9,1016.2,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4080,1991-03-04,58.6,85.21,0.41,0,0.0,0.0,29.0,1008.2,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4081,1991-03-05,50.4,60.47,0.0,0,0.0,0.0,15.1,1018.5,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4082,1991-03-06,47.4,69.86,0.0,0,0.0,0.0,13.2,1022.0,0.0,0.0,0.0,0.0,Clear,1991,False
4083,1991-03-07,50.9,55.76,0.0,0,0.0,0.0,18.5,1021.4,0.0,0.0,0.0,0.0,Clear,1991,False
4084,1991-03-08,51.4,61.22,0.0,0,0.0,0.0,8.6,1018.4,0.0,0.0,0.0,0.0,Clear,1991,False
4085,1991-03-09,50.9,71.9,0.0,0,0.0,0.0,16.0,1014.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4086,1991-03-10,46.9,82.77,0.24,0,0.0,0.0,18.4,1012.2,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4087,1991-03-11,46.3,71.47,0.0,0,0.0,0.0,13.9,1021.3,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4088,1991-03-12,50.1,79.94,0.26,0,0.0,0.0,18.0,1020.1,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4089,1991-03-13,49.7,78.54,0.39,0,0.0,0.0,10.6,1014.0,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4090,1991-03-14,44.8,82.11,0.03,0,0.0,0.0,18.1,1012.2,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4091,1991-03-15,47.1,74.44,0.06,0,0.0,0.0,12.2,1010.4,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4092,1991-03-16,49.7,69.15,0.0,0,0.0,0.0,18.4,1013.8,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4093,1991-03-17,49.7,77.86,0.42,0,0.0,0.0,24.2,1012.0,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4094,1991-03-18,49.1,79.85,0.0,0,0.0,0.0,9.1,1011.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4095,1991-03-19,49.9,74.64,0.13,0,0.0,0.0,19.4,1004.2,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4096,1991-03-20,49.8,78.11,0.26,0,0.0,0.0,21.9,1004.6,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4097,1991-03-21,48.6,77.66,0.0,0,0.0,0.0,8.1,1013.4,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4098,1991-03-22,49.6,75.67,0.0,0,0.0,0.0,13.1,1020.7,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4099,1991-03-23,48.7,82.63,0.43,0,0.0,0.0,16.7,1015.8,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4100,1991-03-24,45.8,93.61,0.73,0,0.0,0.0,16.1,1009.4,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4101,1991-03-25,48.2,77.01,0.04,0,0.0,0.0,20.0,1005.6,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1991,True
4102,1991-03-26,43.7,88.3,0.51,0,0.0,0.0,24.3,1004.8,0.0,0.0,0.0,0.0,"Rain, Overcast",1991,True
4103,1991-03-27,49.5,74.73,0.0,0,0.0,0.0,17.5,1012.9,0.0,0.0,0.0,0.0,Clear,1991,False
4104,1991-03-28,53.2,77.42,0.0,0,0.0,0.0,11.0,1022.0,0.0,0.0,0.0,0.0,Clear,1991,False
4105,1991-03-29,56.4,72.45,0.0,0,0.0,0.0,14.9,1019.4,0.0,0.0,0.0,0.0,Clear,1991,False
4106,1991-03-30,60.0,71.34,0.0,0,0.0,0.0,10.8,1017.8,0.0,0.0,0.0,0.0,Clear,1991,False
4107,1991-03-31,55.8,78.47,0.0,0,0.0,0.0,15.8,1015.9,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4108,1991-04-01,55.0,75.85,0.0,0,0.0,0.0,13.4,1019.1,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4109,1991-04-02,55.2,76.0,0.0,0,0.0,0.0,11.9,1024.0,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4110,1991-04-03,59.5,66.93,0.0,0,0.0,0.0,9.3,1023.7,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4111,1991-04-04,60.4,65.22,0.0,0,0.0,0.0,13.8,1022.2,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4112,1991-04-05,59.5,72.42,0.0,0,0.0,0.0,15.7,1019.4,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4113,1991-04-06,58.8,65.5,0.0,0,0.0,0.0,18.3,1017.8,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4114,1991-04-07,54.5,43.79,0.0,0,0.0,0.0,19.7,1020.2,0.0,0.0,0.0,0.0,Clear,1991,False
4115,1991-04-08,58.3,45.75,0.0,0,0.0,0.0,20.2,1021.9,0.0,0.0,0.0,0.0,Clear,1991,False
4116,1991-04-09,58.9,64.53,0.0,0,0.0,0.0,9.3,1022.7,0.0,0.0,0.0,0.0,Clear,1991,False
4117,1991-04-10,55.0,31.5,0.0,0,0.0,0.0,20.9,1021.3,0.0,0.0,0.0,0.0,Clear,1991,False
4118,1991-04-11,54.5,34.96,0.0,0,0.0,0.0,23.5,1019.5,0.0,0.0,0.0,0.0,Clear,1991,False
4119,1991-04-12,60.3,39.45,0.0,0,0.0,0.0,17.9,1017.2,0.0,0.0,0.0,0.0,Clear,1991,False
4120,1991-04-13,58.4,64.06,0.0,0,0.0,0.0,14.6,1018.0,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4121,1991-04-14,55.8,70.1,0.0,0,0.0,0.0,17.5,1015.0,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4122,1991-04-15,52.6,64.72,0.0,0,0.0,0.0,15.3,1011.9,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4123,1991-04-16,52.5,68.78,0.0,0,0.0,0.0,11.4,1013.1,0.0,0.0,0.0,0.0,Clear,1991,False
4124,1991-04-17,54.8,68.42,0.0,0,0.0,0.0,16.4,1015.4,0.0,0.0,0.0,0.0,Clear,1991,False
4125,1991-04-18,54.7,68.59,0.0,0,0.0,0.0,14.2,1015.4,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
4126,1991-04-19,56.8,61.56,0.0,0,0.0,0.0,16.5,1013.4,0.0,0.0,0.0,0.0,Partially cloudy,1991,False
