,Year,Company Name,CEC Plant ID,Plant Name,State,Capacity (MW),Net MWh,type
3591,2017.0,Southern California Edison (SCE),S0190,SPVP013 Redlands,CA,4.9,3722.0,pv
3592,2017.0,Southern California Edison (SCE),S0191,SPVP015 Fontana (Etiwanda) includes SPVP001,CA,4.7,3750.0,pv
3593,2017.0,Southern California Edison (SCE),S0192,SPVP016 Redlands,CA,1.8,1696.0,pv
3594,2017.0,Southern California Edison (SCE),S0193,SPVP017 Fontana (Etiwanda),CA,4.5,3937.0,pv
3595,2017.0,Southern California Edison (SCE),S0194,SPVP018 Fontana (Etiwanda),CA,1.9,1858.0,pv
3596,2017.0,Southern California Edison (SCE),S0195,SPVP022 Redlands,CA,3.1,3837.0,pv
3597,2017.0,Southern California Edison (SCE),S0196,SPVP023 Fontana (Etiwanda),CA,3.9,3866.0,pv
3598,2017.0,Southern California Edison (SCE),S0197,SPVP026 Rialto,CA,8.6,10192.0,pv
3599,2017.0,Southern California Edison (SCE),S0227,SPVP027 Rialto,CA,2.6,2948.0,pv
3600,2017.0,Southern California Edison (SCE),S0198,SPVP028 San Bernardino (Vista 28),CA,4.9,4881.0,pv
3601,2017.0,Southern California Edison (SCE),S0199,SPVP032 Ontario - Kennedy 2,CA,1.7,2351.0,pv
3602,2017.0,Southern California Edison (SCE),S0200,SPVP033 Ontario - Kennedy 3,CA,1.3,1640.0,pv
3603,2017.0,Southern California Edison (SCE),S0201,SPVP042 Porterville (Vestal),CA,6.8,8134.0,pv
3604,2017.0,Southern California Edison (SCE),S0202,SPVP044 Perris (Valley),CA,10.2,8952.0,pv
3605,2017.0,Southern California Edison (SCE),S0322,SPVP048 Redlands,CA,5.0,8467.0,pv
3606,2017.0,Not Available,S0210,SS San Antonio West LLC,CA,1.9,2879.0,pv
3607,2017.0,Longroad Energy,S0366,Staples - La Mirada,CA,1.0,1700.0,pv
3608,2017.0,Not Available,S9129,Stocker Resources/ Plains Exploration & Production Company,CA,1.4,2311.0,pv
3609,2017.0,Not Available,S9150,Stockton Delta Water Supply Project,CA,3.0,4865.0,pv
3610,2017.0,Strata Clean Energy,S0405,Strata Roof 1,CA,1.0,1574.0,pv
3611,2017.0,Pacific Gas & Electric (PG&E),S0139,Stroud Solar Station,CA,20.0,34751.0,pv
3612,2017.0,S-Power (Sustainable Power Group),S9251,Summer North Solar 6.5,CA,6.5,15752.0,pv
3613,2017.0,S-Power (Sustainable Power Group),S0559,Summer Solar,CA,25.9,56063.0,pv
3614,2017.0,S-Power (Sustainable Power Group),S9247,Summer Solar A2 LLC,CA,1.5,3729.0,pv
3615,2017.0,S-Power (Sustainable Power Group),S9248,Summer Solar B2 LLC,CA,1.5,3773.0,pv
3616,2017.0,S-Power (Sustainable Power Group),S9249,Summer Solar C2 LLC,CA,1.5,3637.0,pv
3617,2017.0,S-Power (Sustainable Power Group),S9250,Summer Solar D2 LLC,CA,1.0,2227.0,pv
3618,2017.0,Not Available,S9252,Summer Solar F2 LLC,CA,1.5,2628.0,pv
3619,2017.0,Not Available,S9253,Summer Solar G2 LLC,CA,1.5,2628.0,pv
3620,2017.0,Not Available,S9254,Summer Solar H2 LLC,CA,1.5,2628.0,pv
3621,2017.0,Eurus Energy America Corporation,S0127,Sun City,CA,20.0,35509.0,pv
3622,2017.0,SunHarvest Solar,S0437,Sun Harvest Solar NDP1,CA,1.5,3674.0,pv
3623,2017.0,Not Available,S0449,SunE - Dupont Ontario,CA,1.0,1967.0,pv
3624,2017.0,Not Available,S0453,SunE - E Philadelphia Ontario,CA,1.3,2277.0,pv
3625,2017.0,Not Available,S0454,SunE - Jurupa Fontana,CA,1.2,2084.0,pv
3626,2017.0,Not Available,S0448,SunE - Mira Loma,CA,0.5,876.0,pv
3627,2017.0,Not Available,S0450,SunE - Oxnard,CA,2.7,4730.0,pv
3628,2017.0,Not Available,S0452,SunE - Redlands,CA,1.8,3206.0,pv
3629,2017.0,Not Available,S0447,SunE - Rochester,CA,1.0,1756.0,pv
3630,2017.0,Not Available,S0451,SunE - San Bernardino,CA,1.9,3329.0,pv
3631,2017.0,Not Available,S0455,SunE - Torrance,CA,1.0,1720.0,pv
3632,2017.0,Not Available,S0168,SunEdison Hesperia Solar PV,CA,1.5,3293.0,pv
3633,2017.0,Clenera - Renewable Energy,S0590,Sunray 2 (formerly SEGS I),CA,20.0,33509.0,pv
3634,2017.0,Clenera - Renewable Energy,S0591,Sunray 3 (formerly SEGS II),CA,13.8,20756.0,pv
3635,2017.0,Duke Energy Renewables,S0123,Sunset Reservoir North Basin Solar,CA,4.5,6545.0,pv
3636,2017.0,Not Available,S9108,Superior Packing Co.,CA,1.1,1802.0,pv
3637,2017.0,Clearway Energy,S0239,TA High Desert Antelope Power Plant,CA,20.0,55251.0,pv
3638,2017.0,S-Power (Sustainable Power Group),S0416,Tahquitz High School,CA,1.0,1665.0,pv
3639,2017.0,Not Available,S9209,Tehachapi (Oswell B),CA,1.5,2628.0,pv
3640,2017.0,Tesla Inc.,S0631,Temecula Valley USD Temecula Valley HS,CA,1.1,855.0,pv
3641,2017.0,Temescal Canyon RV LLC,S0133,Temescal Canyon RV LLC,CA,1.5,2229.0,pv
3642,2017.0,CD Arevon USA Inc.,S0444,Tequesquite Landfill Solar PV Project,CA,7.5,14684.0,pv
3643,2017.0,Kona Solar LLC,S0433,Terra Francesco,CA,1.5,3047.0,pv
3644,2017.0,Pristine Sun LLC,S0302,Terzian,CA,1.3,3026.0,pv
3645,2017.0,Not Available,S9020,The Gap Inc,CA,1.0,1622.0,pv
3646,2017.0,Not Available,S9022,Tony's Fine Foods,CA,1.0,1622.0,pv
3647,2017.0,Topaz Solar Farms LLC,S0245,Topaz Solar Farms LLC,CA,550.0,1237530.0,pv
3648,2017.0,Not Available,S9282,Toro Power 1 LLC,CA,1.5,2628.0,pv
3649,2017.0,Not Available,S9284,Toro Power 2 LLC,CA,1.0,1752.0,pv
3650,2017.0,Southern Power Company,S0526,Tranquillity LLC,CA,205.3,235458.0,pv
3651,2017.0,Not Available,S9255,Treen Solar 1 LLC,CA,1.0,1752.0,pv
3652,2017.0,Not Available,S9256,Treen Solar 2 LLC,CA,1.0,1752.0,pv
3653,2017.0,Coronal Group LLC,S0539,Tropico,CA,14.0,35428.0,pv
3654,2017.0,Not Available,S9109,U.S. Coast Guard,CA,1.1,1841.0,pv
3655,2017.0,Not Available,S9147,U.S. National Leasing LLC_(Depot Park),CA,3.0,4006.0,pv
3656,2017.0,Not Available,S9029,UC Merced,CA,1.0,1622.0,pv
3657,2017.0,University of California San Diego,S0129,UCSD Solar PV System,CA,1.2,3100.0,pv
3658,2017.0,Not Available,S9041,Unified School District Morgan Hill,CA,1.0,1622.0,pv
3659,2017.0,Not Available,S9258,United States Department of Agriculture Forest Service,CA,0.3,438.0,pv
3660,2017.0,Not Available,S9138,University of San Francisco,CA,2.0,3195.0,pv
3661,2017.0,Tesla Inc.,S0624,US-TOPCO: Division Site 3 45404,CA,1.0,1930.0,pv
3662,2017.0,Tesla Inc.,S0625,US-TOPCO: Division Site 3 45406,CA,1.0,2002.0,pv
3663,2017.0,Tesla Inc.,S0626,US-TOPCO: Kettering Site 1,CA,1.0,2015.0,pv
3664,2017.0,Tesla Inc.,S0628,US-TOPCO: Soccer Center,CA,3.3,6725.0,pv
3665,2017.0,United States Marine Corps,S0402,USMC,CA,2.8,4906.0,pv
3666,2017.0,United States Marine Corps,S0400,USMC Maintenance Officer,CA,1.5,2681.0,pv
3667,2017.0,Pacific Gas & Electric (PG&E),S0110,Vaca Dixon Solar Station,CA,2.0,3434.0,pv
3668,2017.0,Not Available,S9304,Vaca Solar Millenium Fund LLC (Vaca Solar #100),CA,1.5,1971.0,pv
3669,2017.0,Not Available,S9115,Vallejo Sanitation and Flood Control District,CA,1.2,1865.0,pv
3670,2017.0,Sol Orchard,S9178,Valley Center 1 & 2,CA,7.5,18203.0,pv
3671,2017.0,Not Available,S9080,Vaquero Energy Inc.,CA,1.0,1622.0,pv
3672,2017.0,Longroad Energy,S0337,Vega Solar,CA,20.0,52155.0,pv
3673,2017.0,NextEra Energy Resources LLC,S0406,Venable Solar 1,CA,1.5,3183.0,pv
3674,2017.0,NextEra Energy Resources LLC,S0407,Venable Solar 2,CA,1.5,3402.0,pv
3675,2017.0,S-Power (Sustainable Power Group),S0417,Victor Dry Farm Ranch A,CA,5.0,10042.0,pv
3676,2017.0,S-Power (Sustainable Power Group),S0418,Victor Dry Farm Ranch B,CA,5.0,10071.0,pv
3677,2017.0,S-Power (Sustainable Power Group),S9274,Victor Mesa Linda B2,CA,1.5,3698.0,pv
3678,2017.0,S-Power (Sustainable Power Group),S9285,Victor Mesa Linda C2,CA,1.5,3690.0,pv
3679,2017.0,S-Power (Sustainable Power Group),S0419,Victor Mesa Linda D2,CA,1.5,3686.0,pv
3680,2017.0,S-Power (Sustainable Power Group),S0420,Victor Mesa Linda E2,CA,1.5,3757.0,pv
3681,2017.0,Tesla Inc.,S0633,Visalia USD El Diamante HS,CA,1.0,759.0,pv
3682,2017.0,Not Available,S9259,Voyager Solar 1 LLC,CA,1.5,2628.0,pv
3683,2017.0,Not Available,S9260,Voyager Solar 2 LLC,CA,1.5,2628.0,pv
3684,2017.0,Not Available,S9261,Voyager Solar 3 LLC,CA,1.0,1752.0,pv
3685,2017.0,Not Available,S9084,Wal-Mart,CA,1.0,1622.0,pv
3686,2017.0,Longroad Energy,S0364,Walgreens - Moreno Valley,CA,1.0,1653.0,pv
3687,2017.0,Tesla Inc.,S0623,Walmart (CA) - Store #2952 - Murrieta,CA,1.1,1618.0,pv
3688,2017.0,Not Available,S9018,Warmer Packing LLC,CA,1.0,1622.0,pv
3689,2017.0,Not Available,S9093,Wastewater District West County,CA,1.0,1635.0,pv
3690,2017.0,Not Available,S0293,Watts,CA,3.0,5256.0,pv
3691,2017.0,Not Available,S9143,Wawona Frozen Foods / Alluvial Project,CA,2.2,3568.0,pv
3692,2017.0,Not Available,S9144,Wawona Frozen Foods / Cedar Project,CA,2.2,3568.0,pv
3693,2017.0,Onward Energy,S0318,West Antelope Solar Park,CA,20.0,58746.0,pv
3694,2017.0,Pacific Gas & Electric (PG&E),S0223,West Gates Solar Station,CA,10.0,21554.0,pv
3695,2017.0,Not Available,S9154,West Los Angeles VA Health Care System,CA,9.0,15784.0,pv
3696,2017.0,Not Available,S9058,West Valley Mission Community College,CA,1.0,1622.0,pv
3697,2017.0,S-Power (Sustainable Power Group),S0271,Western Antelope Blue Sky Ranch A,CA,20.0,52724.0,pv
3698,2017.0,S-Power (Sustainable Power Group),S0568,Western Antelope Blue Sky Ranch B,CA,20.0,53959.0,pv
3699,2017.0,S-Power (Sustainable Power Group),S9263,Western Antelope Dry Ranch,CA,10.0,27139.0,pv
3700,2017.0,Clenera - Renewable Energy,S9192,Westlands Solar Farms,CA,18.0,43423.0,pv
3701,2017.0,"Westside Assets, LLC",S0544,Westside PV Solar,CA,2.0,5042.0,pv
3702,2017.0,Whitney Point Solar,S0563,Westside Solar LLC,CA,20.0,46016.0,pv
3703,2017.0,Pacific Gas & Electric (PG&E),S0138,Westside Solar Station,CA,15.0,25385.0,pv
3704,2017.0,Metropolitan Water District,S0527,Weymouth Solar Plant,CA,3.0,6095.0,pv
3705,2017.0,CED California Holdings LLC,S0248,White River Solar LLC CED,CA,20.0,51775.0,pv
3706,2017.0,CED California Holdings LLC,S0320,White River Solar 2 LLC (White River West),CA,19.8,50961.0,pv
3707,2017.0,PSEG Solar Source LLC,S0619,Whitehorn Solar LLC,CA,3.3,5680.0,pv
3708,2017.0,Whitney Point Solar,S0564,Whitney Point Solar LLC,CA,20.0,36941.0,pv
3709,2017.0,Duke Energy Renewables,S0327,Wildwood Solar I,CA,20.0,45671.0,pv
3710,2017.0,Duke Energy Renewables,S0546,Wildwood Solar II,CA,15.0,40418.0,pv
3711,2017.0,Not Available,S9040,Wines US Inc. Constellation,CA,1.0,1622.0,pv
3712,2017.0,S-Power (Sustainable Power Group),S0445,Woodmere Solar Farm,CA,15.0,36518.0,pv
3713,2017.0,Yolo County General Services,S0115,Yolo County Solar Project,CA,1.0,1930.0,pv
3714,2017.0,Not Available,S9078,Yuba College,CA,1.0,1622.0,pv
3715,,,,,,Total,9813.6,pv
3716,2016.0,Not Available,S9210,Abby Power LLC,CA,1.5,2628.0,pv
3717,2016.0,Onward Energy,S0312,Adams East LLC,CA,19.0,49880.0,pv
3718,2016.0,Adelanto Solar LLC,S0410,Adelanto Solar I,CA,20.0,57181.0,pv
3719,2016.0,Adelanto Solar LLC,S0411,Adelanto Solar II,CA,7.0,17202.0,pv
3720,2016.0,Los Angeles Department of Water & Power (LADWP),S0218,Adelanto Solar Power Project,CA,10.0,16245.0,pv
3721,2016.0,Adera Solar LLC,S0421,Adera Solar,CA,20.0,37763.0,pv
3722,2016.0,Southern Power Company,S0308,Adobe Solar,CA,20.0,50282.0,pv
3723,2016.0,Not Available,S9149,Advanced Micro Decives,CA,3.0,4865.0,pv
3724,2016.0,Altus Power America Inc,S0116,Aerojet I (3.6MW) Solar Plant,CA,3.6,5695.0,pv
3725,2016.0,Altus Power America Inc,S0130,Aerojet II (2.4MW) Solar Plant,CA,2.4,3858.0,pv
3726,2016.0,Not Available,S9200,Agua Caliente (Bena A),CA,1.5,2628.0,pv
3727,2016.0,Not Available,S9047,Airport Division City of San Jose,CA,1.0,1622.0,pv
3728,2016.0,Not Available,S9121,Alameda Water District,CA,1.3,2027.0,pv
3729,2016.0,Onward Energy,S0333,Alamo Solar LLC,CA,20.0,52590.0,pv
3730,2016.0,Algonquin Power Sanger LLC,S0525,Algonquin Power SKIC 20 Solar LLC,CA,20.0,44928.0,pv
3731,2016.0,Southern Power Company,S0324,Alhambra Solar Facility,CA,50.0,139771.0,pv
3732,2016.0,Not Available,S9046,Almond Process Parreira,CA,1.0,1622.0,pv
3733,2016.0,CED California Holdings LLC,S0246,Alpaugh 50 LLC,CA,50.0,133296.0,pv
3734,2016.0,CED California Holdings LLC,S0247,Alpaugh North LLC,CA,20.0,52299.0,pv
3735,2016.0,NRG Solar Alpine LLC,S0237,Alpine Solar,CA,66.0,165119.0,pv
3736,2016.0,Not Available,S9006,Alza Corporation (700 Eubanks),CA,1.0,1622.0,pv
3737,2016.0,Not Available,S9110,Amir Development Company,CA,1.1,1847.0,pv
3738,2016.0,Not Available,S9211,Amy Solar LLC,CA,1.5,2628.0,pv
3739,2016.0,Not Available,S9137,Angels PH Utica Power Authority,CA,1.8,2838.0,pv
3740,2016.0,Not Available,S9074,Anheuser Busch Fairfield PV Phase/Anheuser Busch,CA,1.0,1622.0,pv
3741,2016.0,Not Available,S9148,ANHEUSER BUSCH INC,CA,1.0,1700.0,pv
3742,2016.0,Not Available,S9212,Annie Power LLC,CA,1.5,2628.0,pv
3743,2016.0,S-Power (Sustainable Power Group),S0548,Antelope Big Sky Ranch,CA,20.0,17069.0,pv
3744,2016.0,S-Power (Sustainable Power Group),S0552,Antelope DSR 1 - Big Sky Solar 1,CA,50.0,6311.0,pv
3745,2016.0,S-Power (Sustainable Power Group),S0553,Antelope DSR 2 - Big Sky Solar 2,CA,5.0,1367.0,pv
3746,2016.0,AV Solar Ranch 1 LLC,S0241,Antelope Valley Solar Ranch 1,CA,250.0,614436.0,pv
3747,2016.0,Not Available,S0422,AP North Lake Solar,CA,20.0,48174.0,pv
3748,2016.0,Not Available,S9075,Applied Materials Inc.,CA,1.0,1622.0,pv
3749,2016.0,Southern Power Company,S0325,Arkansas Solar Facility,CA,50.0,138958.0,pv
3750,2016.0,Not Available,S9073,AT&T San Ramon (PV)/AT&T Services Inc,CA,1.0,1622.0,pv
3751,2016.0,Not Available,S9142,AT&T Services Inc.,CA,2.1,3446.0,pv
3752,2016.0,Not Available,S9025,AT&T Services Inc.,CA,1.0,1622.0,pv
3753,2016.0,Not Available,S0323,Atwell Island PV Solar Generating Facility,CA,20.0,41014.0,pv
3754,2016.0,CED California Holdings LLC,S0336,Atwell Island West LLC CED,CA,20.0,57077.0,pv
3755,2016.0,Augustine Energy Corporation,S0460,Augustine Energy PV,CA,3.0,5256.0,pv
3756,2016.0,Eurus Energy America Corporation,S0126,Avenal Park Solar,CA,6.0,12761.0,pv
3757,2016.0,Not Available,S9213,Ayden Power LLC,CA,1.5,2628.0,pv
3758,2016.0,S-Power (Sustainable Power Group),S0554,Beacon 3,CA,60.0,3013.0,pv
3759,2016.0,S-Power (Sustainable Power Group),S0555,Beacon 4,CA,50.0,9137.0,pv
3760,2016.0,Bear Creek Solar LLC,S0303,Bear Creek Solar,CA,1.5,3746.0,pv
3761,2016.0,Not Available,S9214,Becca Solar LLC,CA,1.5,2628.0,pv
3762,2016.0,Not Available,S9038,Beret & Kees Jan De Jong,CA,1.0,1622.0,pv
3763,2016.0,Blackwell Solar LLC,S0339,Blackwell Solar,CA,12.0,33906.0,pv
3764,2016.0,Clearway Energy,S0111,Blythe 1 Solar,CA,21.0,45469.0,pv
3765,2016.0,Blythe Solar 110 LLC,S0519,Blythe Solar 110 LLC,CA,110.0,211331.0,pv
3766,2016.0,NRG Solar Blythe II LLC,S0529,Blythe Solar II LLC,CA,125.0,101510.0,pv
3767,2016.0,Sacramento PV Energy LLC,S0157,Boessow (Van Connett Solar Farm),CA,3.0,5430.0,pv
3768,2016.0,Longroad Energy,S0373,Bolthouse Farms - S&P,CA,1.0,1752.0,pv
3769,2016.0,Not Available,S0372,Borrego Solar - Twin Oaks,CA,1.0,1752.0,pv
3770,2016.0,Clenera - Renewable Energy,S0458,Buford Five Points Solar Park (Excelsior),CA,60.0,46604.0,pv
3771,2016.0,Silicon Ranch Corporation,S0375,CA Correctional Institution - Tahachapi,CA,1.0,2401.0,pv
3772,2016.0,Silicon Ranch Corporation,S0376,CA Correctional Institution II - Tehachapi,CA,1.3,3558.0,pv
3773,2016.0,Not Available,S9166,CA Dept of Correctionns Corcoran,CA,3.0,5256.0,pv
3774,2016.0,Not Available,S9163,CA Dept of Correctionns Salinas (SVSP),CA,2.0,3504.0,pv
3775,2016.0,Not Available,S9165,CA Dept of Correctionns WASCO (WSP),CA,2.0,3504.0,pv
3776,2016.0,Not Available,S9164,CA Dept of Corrections Chowchilla,CA,3.0,5256.0,pv
3777,2016.0,Not Available,S9162,CA Dept of Corrections Solano (CSPS),CA,1.0,1752.0,pv
3778,2016.0,Silicon Ranch Corporation,S0356,CA State Prison LA County (CSPL),CA,2.0,3504.0,pv
3779,2016.0,Not Available,S9026,CA State University Fresno,CA,1.0,1622.0,pv
3780,2016.0,Not Available,S9077,California National Guard,CA,1.0,1622.0,pv
3781,2016.0,Not Available,S9062,California Natural Products,CA,1.0,1622.0,pv
3782,2016.0,Clearway Energy,S0240,California Valley Solar Ranch,CA,250.0,678402.0,pv
3783,2016.0,Southern Power Company,S0347,Calipatria Solar Farm,CA,20.0,45623.0,pv
3784,2016.0,Meridian Energy USA Inc,S0121,CalRENEW-1,CA,5.0,9078.0,pv
3785,2016.0,Onward Energy,S0313,Camelot LLC,CA,45.0,131769.0,pv
3786,2016.0,Not Available,S9275,Cami Solar LLC,CA,1.5,2628.0,pv
3787,2016.0,Not Available,S9139,Campbell Soup Supply Company LLC,CA,2.0,3918.0,pv
3788,2016.0,Campo Verde Solar LLC,S0258,Campo Verde Solar Project,CA,147.2,362327.0,pv
3789,2016.0,Pacific Gas & Electric (PG&E),S0176,Cantua Solar Station,CA,20.0,43801.0,pv
3790,2016.0,Not Available,S9083,Carl Zeiss Meditec Inc.,CA,1.0,1622.0,pv
3791,2016.0,Not Available,S9215,Carly Solar LLC,CA,1.0,1752.0,pv
3792,2016.0,Longroad Energy,S0289,Cascade Solar PV,CA,19.0,52502.0,pv
3793,2016.0,EDF Renewable Energy Inc,S0081,Catalina Solar Phase I and II,CA,110.0,269368.0,pv
3794,2016.0,Onward Energy,S0334,Catalina Two LLC,CA,18.0,56517.0,pv
3795,2016.0,Not Available,S9157,CBS Television City,CA,1.8,3224.0,pv
3796,2016.0,Not Available,S9082,Cemex Construction Materials Pacific LLC,CA,1.0,1622.0,pv
3797,2016.0,LS Power,S0291,Centinela Solar Energy,CA,174.0,484664.0,pv
3798,2016.0,Not Available,S9216,Central Antelope Dry Ranch B2 LLC,CA,1.5,2628.0,pv
3799,2016.0,S-Power (Sustainable Power Group),S0549,Central Antelope Dry Ranch C,CA,20.0,28605.0,pv
3800,2016.0,Not Available,S9130,Central Marin Sanitation Agency,CA,1.5,2432.0,pv
3801,2016.0,Not Available,S9123,Chabot - Las Positas Community College,CA,1.3,2076.0,pv
3802,2016.0,Not Available,S9146,Chabot Las Positas Community College District,CA,2.3,3786.0,pv
3803,2016.0,Not Available,S9309,Chalk Hill Solar Project LLC_(CHSP),CA,0.3,401.0,pv
3804,2016.0,Sacramento PV Energy LLC,S9414,Champagne Solar PV,CA,1.2,1935.0,pv
3805,2016.0,Not Available,S9089,Charles R. Crain Jr.,CA,1.0,1622.0,pv
3806,2016.0,S-Power (Sustainable Power Group),S0423,Citizen Solar B,CA,5.0,12260.0,pv
3807,2016.0,Not Available,S9090,City of Atwater,CA,1.0,1622.0,pv
3808,2016.0,Not Available,S9021,City of Chico,CA,1.0,1622.0,pv
3809,2016.0,Not Available,S9060,City of Dinuba,CA,1.0,1864.0,pv
3810,2016.0,Not Available,S9145,City of Fresno - Fresno Yosemite Airport,CA,2.3,3649.0,pv
3811,2016.0,Not Available,S9061,City of Hollister,CA,1.0,1622.0,pv
3812,2016.0,Not Available,S9048,City of Madera,CA,1.0,1622.0,pv
3813,2016.0,Not Available,S9094,City of San Jose,CA,1.0,1638.0,pv
3814,2016.0,Not Available,S9095,City of Santa Clara,CA,1.0,1646.0,pv
3815,2016.0,Not Available,S9124,City of Santa Cruz Wastewater Treatment Plant,CA,1.3,2108.0,pv
3816,2016.0,Not Available,S9134,City of Sunnyvale Wastewater Treatment Plant,CA,1.6,2595.0,pv
3817,2016.0,Not Available,S9099,City of Yuba,CA,1.0,1662.0,pv
3818,2016.0,Not Available,S9055,Clos Du Bois Wines Inc.,CA,1.0,1622.0,pv
3819,2016.0,Not Available,S9305,Cloverdale Solar 1 LLC_(FSEC1),CA,1.5,2943.0,pv
3820,2016.0,Not Available,S9306,Cloverdale Solar 2 LLC_(FSEC2),CA,1.5,1971.0,pv
3821,2016.0,GreenLead-TNX Management,S0309,Cloverdale Solar I,CA,1.5,2247.0,pv
3822,2016.0,Not Available,S9010,Co. Inc. #21 Walgreens,CA,1.0,1622.0,pv
3823,2016.0,Not Available,S0350,Coalinga State Hospital,CA,2.0,5227.0,pv
3824,2016.0,Not Available,S9024,Codding Enterprises,CA,1.0,1622.0,pv
3825,2016.0,Not Available,S9057,Codding Enterprises Ltd Partnership,CA,1.0,1622.0,pv
3826,2016.0,Not Available,S9016,College District Contra Costa Community 1,CA,1.0,1622.0,pv
3827,2016.0,Not Available,S9017,College District Contra Costa Community 2,CA,1.0,1622.0,pv
3828,2016.0,Not Available,S9045,College District Kern Community,CA,1.0,1622.0,pv
3829,2016.0,PSEG Solar Source LLC,S0343,Columbia Solar Energy LLC,CA,19.0,40793.0,pv
3830,2016.0,Onward Energy,S0314,Columbia Two LLC,CA,15.0,44238.0,pv
3831,2016.0,Not Available,S9039,Community College District Chabot Las Positas,CA,1.0,1622.0,pv
3832,2016.0,Not Available,S9052,Community College Mendocino,CA,1.0,1622.0,pv
3833,2016.0,Not Available,S9063,Community Hospital of Monterey Peninsula,CA,1.0,1622.0,pv
3834,2016.0,Not Available,S9117,Contra Costa Community College - DVC,CA,1.2,1987.0,pv
3835,2016.0,Not Available,S9118,Contra Costa Community College - Los Medanos,CA,1.2,2003.0,pv
3836,2016.0,CED California Holdings LLC,S0335,Corcoran 2 Solar LLC CED,CA,19.8,50260.0,pv
3837,2016.0,CED California Holdings LLC,S0520,Corcoran 3 Solar,CA,20.0,52219.0,pv
3838,2016.0,Onward Energy,S0317,Corcoran Irrigation District Solar LLC,CA,20.0,53665.0,pv
3839,2016.0,CED California Holdings LLC,S0249,Corcoran LLC CED,CA,20.0,51341.0,pv
3840,2016.0,CD Arevon USA Inc.,S0434,Coronal Lost Hills Solar,CA,20.0,54860.0,pv
3841,2016.0,Coronus,S0165,Coronus 29-Palms North 1,CA,1.5,2628.0,pv
3842,2016.0,Coronus,S0166,Coronus 29-Palms North 2,CA,1.5,2628.0,pv
3843,2016.0,Coronus,S0167,Coronus 29-Palms North 3,CA,1.5,2628.0,pv
3844,2016.0,Coronus,S0172,Coronus Joshua Tree East 1,CA,1.5,2628.0,pv
3845,2016.0,Coronus,S0173,Coronus Joshua Tree East 2,CA,1.5,2628.0,pv
3846,2016.0,Coronus,S0174,Coronus Joshua Tree East 3,CA,1.5,2628.0,pv
3847,2016.0,Coronus,S0169,Coronus Yucca Valley East 1,CA,1.5,2628.0,pv
3848,2016.0,Coronus,S0170,Coronus Yucca Valley East 2,CA,1.5,2628.0,pv
3849,2016.0,Coronus,S0171,Coronus Yucca Valley East 3,CA,1.5,2628.0,pv
3850,2016.0,Onward Energy,S0528,Cottonwood Carport Solar,CA,1.0,828.0,pv
3851,2016.0,Onward Energy,S0332,Cottonwood City of Corcoran LLC,CA,11.0,29661.0,pv
3852,2016.0,Onward Energy,S0331,Cottonwood Goose Lake LLC,CA,12.0,35207.0,pv
3853,2016.0,Not Available,S9079,County of Kern,CA,1.0,1622.0,pv
3854,2016.0,Not Available,S9015,County of Lake,CA,1.0,1622.0,pv
3855,2016.0,Not Available,S9101,County of Santa Clara,CA,1.0,1687.0,pv
3856,2016.0,Not Available,S9103,County of Santa Clara,CA,1.1,1711.0,pv
3857,2016.0,Not Available,S9125,County of Sonoma,CA,1.3,2126.0,pv
3858,2016.0,Not Available,S9219,CSC Solar LLC,CA,1.5,2628.0,pv
3859,2016.0,Not Available,S9217,CSC Solar I LLC,CA,1.5,2628.0,pv
3860,2016.0,Not Available,S9218,CSC Solar II LLC,CA,1.0,1752.0,pv
3861,2016.0,Silicon Ranch Corporation,S9027,CSU Bakersfield,CA,1.4,3433.0,pv
3862,2016.0,Not Available,S9028,CSU Monterey Bay - PV,CA,1.0,1622.0,pv
3863,2016.0,Not Available,S9220,D2 Solar 1 LLC,CA,1.5,2628.0,pv
3864,2016.0,Not Available,S9221,D2 Solar 2 LLC,CA,1.5,2628.0,pv
3865,2016.0,Dependable Highway Express Inc,S0184,Dependable Highway Express,CA,1.0,1840.0,pv
3866,2016.0,Not Available,S9116,Dependable Highway Express Inc,CA,1.2,1974.0,pv
3867,2016.0,Not Available,S9288,Descanso Solar - CRE,CA,1.5,1971.0,pv
3868,2016.0,Not Available,S9286,Desert Green Solar Farm LLC,CA,6.5,14186.0,pv
3869,2016.0,"Desert Stateline Solar, LLC",S0457,Desert Stateline Solar Facility,CA,299.0,549034.0,pv
3870,2016.0,Desert Sunlight 250 LLC,S0256,Desert Sunlight 250,CA,250.0,623742.0,pv
3871,2016.0,Desert Sunlight 300 LLC,S0257,Desert Sunlight 300,CA,300.0,722540.0,pv
3872,2016.0,Not Available,S9222,Dreamer Solar LLC,CA,1.5,2628.0,pv
3873,2016.0,Not Available,S9283,Drew Energy LLC,CA,1.0,1752.0,pv
3874,2016.0,Not Available,S9223,DT Solar 1 LLC,CA,1.5,2628.0,pv
3875,2016.0,Not Available,S9224,DT Solar 2 LLC,CA,1.5,2628.0,pv
3876,2016.0,Not Available,S9225,DT Solar 3 LLC,CA,1.0,1752.0,pv
3877,2016.0,CED California Holdings LLC,S0579,Ducor Solar 1,CA,20.0,2193.0,pv
3878,2016.0,CED California Holdings LLC,S0580,Ducor Solar 2,CA,20.0,1979.0,pv
